Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
34600.,31.30071,-3.796463,-3.537635,-2.217985,-3.617153,-37.58924,-53.93687
34610.,31.30029,-3.797093,-3.538263,-2.218618,-3.617782,-37.58978,-53.93738
34620.,31.29987,-3.797722,-3.53889,-2.219251,-3.618411,-37.59032,-53.93789
34630.,31.29945,-3.79835,-3.539516,-2.219884,-3.619039,-37.59086,-53.9384
34640.,31.29903,-3.798978,-3.540141,-2.220515,-3.619666,-37.5914,-53.93892
34650.,31.29861,-3.799605,-3.540766,-2.221146,-3.620293,-37.59194,-53.93943
34660.,31.29819,-3.800232,-3.54139,-2.221777,-3.620919,-37.59248,-53.93994
34670.,31.29777,-3.800858,-3.542014,-2.222406,-3.621544,-37.59302,-53.94045
34680.,31.29736,-3.801483,-3.542636,-2.223035,-3.622169,-37.59356,-53.94095
34690.,31.29694,-3.802108,-3.543259,-2.223664,-3.622793,-37.59409,-53.94146
34700.,31.29652,-3.802732,-3.54388,-2.224292,-3.623417,-37.59463,-53.94197
34710.,31.29611,-3.803355,-3.544501,-2.224919,-3.62404,-37.59517,-53.94248
34720.,31.29569,-3.803978,-3.545122,-2.225545,-3.624662,-37.5957,-53.94299
34730.,31.29528,-3.8046,-3.545741,-2.226171,-3.625284,-37.59624,-53.94349
34740.,31.29486,-3.805222,-3.546361,-2.226796,-3.625905,-37.59677,-53.944
34750.,31.29445,-3.805843,-3.546979,-2.227421,-3.626525,-37.59731,-53.9445
34760.,31.29403,-3.806463,-3.547597,-2.228045,-3.627145,-37.59784,-53.94501
34770.,31.29362,-3.807082,-3.548214,-2.228668,-3.627764,-37.59837,-53.94551
34780.,31.29321,-3.807701,-3.548831,-2.229291,-3.628383,-37.59891,-53.94602
34790.,31.29279,-3.80832,-3.549447,-2.229913,-3.629001,-37.59944,-53.94652
34800.,31.29238,-3.808937,-3.550062,-2.230534,-3.629618,-37.59997,-53.94703
34810.,31.29197,-3.809555,-3.550677,-2.231155,-3.630234,-37.6005,-53.94753
34820.,31.29156,-3.810171,-3.551291,-2.231775,-3.63085,-37.60103,-53.94803
34830.,31.29115,-3.810787,-3.551904,-2.232395,-3.631466,-37.60156,-53.94853
34840.,31.29074,-3.811402,-3.552517,-2.233014,-3.632081,-37.60209,-53.94903
34850.,31.29033,-3.812017,-3.553129,-2.233632,-3.632695,-37.60262,-53.94953
34860.,31.28992,-3.812631,-3.553741,-2.23425,-3.633308,-37.60315,-53.95003
34870.,31.28951,-3.813244,-3.554352,-2.234867,-3.633921,-37.60368,-53.95053
34880.,31.2891,-3.813857,-3.554962,-2.235483,-3.634533,-37.6042,-53.95103
34890.,31.28869,-3.814469,-3.555572,-2.236099,-3.635145,-37.60473,-53.95153
34900.,31.28828,-3.81508,-3.556181,-2.236714,-3.635756,-37.60526,-53.95203
34910.,31.28787,-3.815691,-3.55679,-2.237329,-3.636366,-37.60578,-53.95252
34920.,31.28746,-3.816301,-3.557398,-2.237943,-3.636976,-37.60631,-53.95302
34930.,31.28706,-3.816911,-3.558005,-2.238556,-3.637585,-37.60683,-53.95352
34940.,31.28665,-3.81752,-3.558612,-2.239169,-3.638194,-37.60735,-53.95401
34950.,31.28625,-3.818128,-3.559218,-2.239781,-3.638802,-37.60788,-53.95451
34960.,31.28584,-3.818736,-3.559823,-2.240392,-3.639409,-37.6084,-53.955
34970.,31.28543,-3.819343,-3.560428,-2.241003,-3.640016,-37.60892,-53.9555
34980.,31.28503,-3.81995,-3.561032,-2.241613,-3.640622,-37.60945,-53.95599
34990.,31.28462,-3.820556,-3.561636,-2.242223,-3.641227,-37.60997,-53.95649
35000.,31.28422,-3.821161,-3.562239,-2.242831,-3.641832,-37.61049,-53.95698
35010.,31.28382,-3.821766,-3.562841,-2.24344,-3.642436,-37.61101,-53.95747
35020.,31.28341,-3.82237,-3.563443,-2.244047,-3.64304,-37.61153,-53.95796
35030.,31.28301,-3.822973,-3.564044,-2.244655,-3.643643,-37.61205,-53.95845
35040.,31.28261,-3.823576,-3.564644,-2.245261,-3.644245,-37.61257,-53.95895
35050.,31.28221,-3.824178,-3.565244,-2.245867,-3.644847,-37.61308,-53.95944
35060.,31.2818,-3.82478,-3.565843,-2.246472,-3.645448,-37.6136,-53.95993
35070.,31.2814,-3.825381,-3.566442,-2.247077,-3.646049,-37.61412,-53.96042
35080.,31.281,-3.825981,-3.56704,-2.247681,-3.646649,-37.61464,-53.9609
35090.,31.2806,-3.826581,-3.567638,-2.248284,-3.647248,-37.61515,-53.96139
35100.,31.2802,-3.82718,-3.568235,-2.248887,-3.647847,-37.61567,-53.96188
35110.,31.2798,-3.827779,-3.568831,-2.249489,-3.648445,-37.61618,-53.96237
35120.,31.2794,-3.828377,-3.569427,-2.250091,-3.649042,-37.6167,-53.96286
35130.,31.27901,-3.828974,-3.570022,-2.250692,-3.649639,-37.61721,-53.96334
35140.,31.27861,-3.829571,-3.570616,-2.251292,-3.650235,-37.61772,-53.96383
